stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:44:48256:0:1","Steinfelden OÖ Ort","47.915099377556","13.9897962981958","42218"
"at:44:48256:0:2","Steinfelden OÖ Ort","47.9150391696405","13.9895807025276","42218"
"at:44:48258:0:1","Oberlebing Wasserhaus","48.2894511811952","14.6334391993571","40519"
"at:44:48258:0:2","Oberlebing Wasserhaus","48.2894093414731","14.6333134352173","40519"
"at:44:48259:0:1","Alt-Lenzing Starzing Wald","47.967249222129","13.6197083673928","45313"
"at:44:48265:0:2","Haag am Hausruck Schulzentrum","48.182193256112","13.6439718632202","44400"
"at:44:48267:0:1","Haag am Hausruck Hochfeldsiedlung","48.179360076201","13.6477537705669","44400"
"at:44:48267:0:2","Haag am Hausruck Hochfeldsiedlung","48.1792342865705","13.6476010569685","44400"
"at:44:48268:0:1","Haag am Hausruck Aubach","48.1721116940269","13.653844348194","44400"
"at:44:48268:0:2","Haag am Hausruck Aubach","48.1723093907695","13.6533772242462","44400"
"at:44:48269:0:1","Geboltskirchen Leithen","48.164311050633","13.6598001785286","44400"
"at:44:48269:0:2","Geboltskirchen Leithen","48.1637298492184","13.6597013638473","44400"
"at:44:48271:0:1","Geboltskirchen Erlet","48.1622198931156","13.6624771580756","44400"
"at:44:48271:0:2","Geboltskirchen Erlet","48.1621539813209","13.6625759727569","44400"
"at:44:48272:0:1","Holzing am Hausruck Landesstraße","48.1555803524169","13.6768412194707","43324"
"at:44:48272:0:2","Holzing am Hausruck Landesstraße","48.1555623741547","13.6766974890252","43324"
"at:44:48273:0:1","Geboltskirchen Piesing","48.1564552868976","13.6500085419303","44400"
"at:44:48273:0:2","Geboltskirchen Piesing","48.156569147137","13.6504487164196","44400"
"at:44:48274:0:1","Geboltskirchen Teichweg","48.151864711015","13.6329944504467","44400"
"at:44:48276:0:1","Untermeggenbach Ort","48.1783657306984","13.666277031728","44400"
"at:44:48276:0:2","Untermeggenbach Ort","48.178239938628","13.6659446550728","44400"
"at:44:48277:0:1","Weibern OÖ Pesendorf (West)","48.1784376117429","13.6913310450056","44400"
"at:44:48277:0:2","Weibern OÖ Pesendorf (West)","48.1783896910577","13.6908010389879","44400"
"at:44:48278:0:1","Weibern OÖ Ortsmitte","48.1824448205433","13.7005387766691","43322"
"at:44:48278:0:2","Weibern OÖ Ortsmitte","48.1826364878529","13.7009250522413","43322"
"at:44:48280:0:1","Kirchheim im Innkreis Ortsmitte","48.2110971145713","13.3568253826114","46510"
"at:44:48280:0:2","Kirchheim im Innkreis Ortsmitte","48.2107379373569","13.3574092875462","46510"
"at:44:48281:0:1","Polling im Innkreis Ornading","48.220632348264","13.3226175365874","46512"
"at:44:48281:0:2","Polling im Innkreis Ornading","48.2198901841404","13.3249441731736","46512"
"at:44:48282:0:1","Polling im Innkreis Altenaichet","48.2221884639134","13.3127899673778","46512"
"at:44:48282:0:2","Polling im Innkreis Altenaichet","48.2221226292097","13.3128708157533","46512"
"at:44:48284:0:1","Wildenau Roith","48.210348825865","13.3317534030282","46402"
"at:44:48284:0:2","Wildenau Roith","48.2098280104719","13.3315198410542","46402"
"at:44:48285:0:1","Wildenau Südost","48.2043621225763","13.3203717483768","46402"
"at:44:48285:0:2","Wildenau Südost","48.2038771689719","13.3208837880888","46402"
"at:44:48286:0:1","Wildenau Ortsmitte","48.2061462333547","13.3163922116676","46402"
"at:44:48286:0:2","Wildenau Ortsmitte","48.2061162991227","13.3165000095017","46402"
"at:44:48290:0:1","Eberschwang Greifenedt","48.176748380553","13.5483821338237","44412"
"at:44:48290:0:2","Eberschwang Greifenedt","48.1771856691434","13.5474389027753","44412"
"at:44:48291:0:1","Eberschwang Inzenaich","48.1702604966375","13.5529635417734","44412"
"at:44:48291:0:2","Eberschwang Inzenaich","48.1705720296776","13.5531611711359","44412"
"at:44:48293:0:1","Eberschwang Ortsmitte","48.1562035949456","13.5613178739169","44412"
"at:44:48293:0:2","Eberschwang Ortsmitte","48.156197602265","13.561425671751","44412"
"at:44:48294:0:1","St.Pankraz Ortsmitte","47.7645116663734","14.2070987654546","41019"
"at:44:48295:0:1","Edt b.Lambach Gewerbegebiet Ost","48.1021871323448","13.9060463642457","44201"
"at:44:48295:0:2","Edt b.Lambach Gewerbegebiet Ost","48.1021391404289","13.9064775555821","44201"
"at:44:48296:0:1","Ostermiething Ärztezentrum","48.0418859821891","12.8389106886331","47425"
"at:44:48296:0:2","Ostermiething Ärztezentrum","48.0420421384875","12.8394676441093","47425"
"at:44:48297:0:1","Mattighofen Mittelschule","48.0979516732713","13.1531054424504","47402"
"at:44:48297:0:2","Mattighofen Mittelschule","48.097915676373","13.1529167962407","47402"
"at:44:48298:0:1","Grünau/Riedmark Abzw Schloss","48.2811542915093","14.5239525325133","41511"
"at:44:48298:0:2","Grünau/Riedmark Abzw Schloss","48.2811782037907","14.5240513471946","41511"
"at:44:48299:0:1","Schwanenstadt Neue Mittelschule 1","48.0506360109251","13.7838485361299","44216"
"at:44:48301:0:1","Hinterstoder Schelchenbauerweg","47.6705012663635","14.1156951852827","41026"
"at:44:48301:0:2","Hinterstoder Schelchenbauerweg","47.6705436107061","14.1159826461737","41026"
"at:44:48304:0:1","Hirschbach im Mühlkreis Volksschule","48.4913336811408","14.410962436061","41602"
"at:44:48304:0:2","Hirschbach im Mühlkreis Volksschule","48.4915896781888","14.411079217048","41602"
"at:44:48305:0:1","Liebenau OÖ Kleinschöneben Winhör","48.5470212667556","14.7400422741384","40611"
"at:44:48305:0:2","Liebenau OÖ Kleinschöneben Winhör","48.5475089096872","14.7397278637889","40611"
"at:44:48306:0:1","Gugu b.Sandl Feuerwehrhaus","48.5595617113949","14.7263699155122","40819"
"at:44:48306:0:2","Gugu b.Sandl Feuerwehrhaus","48.5596390017945","14.7262800839837","40819"
"at:44:48307:0:1","Ebensee Bahnhofstraße/Schulgasse","47.8073477551965","13.7718290776267","44117"
"at:44:48307:0:2","Ebensee Bahnhofstraße/Schulgasse","47.8072934553309","13.7719548417665","44117"
"at:44:48311:0:1","Eberschwang Reinthal","48.1473636301972","13.5694116946279","45317"
"at:44:48311:0:2","Eberschwang Reinthal","48.1472137871619","13.5695554250734","45317"
"at:44:48312:0:1","Eberschwang Wolfharting","48.1361301835515","13.5703369593707","45317"
"at:44:48312:0:2","Eberschwang Wolfharting","48.1367116976282","13.5702201783837","45317"
"at:44:48313:0:1","Hausruck Abzw Bahnhof","48.1326289699141","13.5692859304881","45317"
"at:44:48314:0:1","Hof b.Eberschwang","48.121410289079","13.567525232531","45317"
"at:44:48314:0:2","Hof b.Eberschwang","48.1219919698544","13.5683606657453","45317"
"at:44:48317:0:1","Schörfling/Attersee Abzw Moos","47.9530224564335","13.6370638186844","45200"
"at:44:48317:0:2","Schörfling/Attersee Abzw Moos","47.9530044073082","13.6369919534616","45200"
"at:44:48318:0:1","Wolfsegg am Hausruck Graben","48.1126602959885","13.6781617429385","43324"
"at:44:48318:0:2","Wolfsegg am Hausruck Graben","48.1133620296259","13.6784581869823","43324"
"at:44:48319:0:1","Gampern Hörgattern (Landesstraße)","48.0034992241785","13.544088186765","45391"
"at:44:48319:0:2","Gampern Hörgattern (Landesstraße)","48.003120561617","13.5443307318918","45391"
"at:44:48321:0:1","Aham b.Attnang Nord","48.0145212938048","13.7469098116418","44215"
"at:44:48321:0:2","Aham b.Attnang Nord","48.0143770725541","13.7471882893799","44215"
"at:44:48322:0:1","Schwanenstadt Volksschule (Linzer Straße)","48.0574932647097","13.7794288249314","44216"
"at:44:48322:0:2","Schwanenstadt Volksschule (Linzer Straße)","48.0575112773086","13.7797522184338","44216"
"at:44:48323:0:1","Bad Hall Bahnhofstraße","48.0355792745625","14.2081947101014","41118"
"at:44:48323:0:2","Bad Hall Bahnhofstraße","48.0355792745625","14.2081228448786","41118"
"at:44:48324:0:1","Holzmann Luretzhofer","48.3016848406996","14.6890179659933","40523"
"at:44:48324:0:2","Holzmann Luretzhofer","48.3017386216897","14.6889999996876","40523"
"at:44:48325:0:1","Hiesbach Ebenhofer","48.3029038625619","14.7026543920081","40523"
"at:44:48325:0:2","Hiesbach Ebenhofer","48.3030173974299","14.702429813187","40523"
"at:44:48326:0:1","Rechberg OÖ Windhaager Straße","48.3175776446995","14.7117992416017","40514"
"at:44:48326:0:2","Rechberg OÖ Windhaager Straße","48.3169145477029","14.712122635104","40514"
"at:44:48327:0:1","Klam b.Saxen Linden","48.2429102165196","14.7842932850402","40310"
"at:44:48327:0:2","Klam b.Saxen Linden","48.2429341466981","14.7841675209005","40310"
"at:44:48328:0:1","Zwettl/Rodl Oberstraß","48.4661146164749","14.2433996860909","42615"
"at:44:48329:0:1","Oberneukirchen OÖ Forststraße","48.4655606687042","14.2337427967853","42615"
"at:44:48329:0:2","Oberneukirchen OÖ Forststraße","48.4653819745851","14.2347039941394","42615"
"at:44:48330:0:1","Ampflwang im Hausruckwald Wassenbach","48.0995295125484","13.5692499978767","45316"
"at:44:48330:0:2","Ampflwang im Hausruckwald Wassenbach","48.0997574853223","13.5692050821125","45316"
"at:44:48331:0:1","Großtraberg Ortsmitte","48.5145467610055","14.2001817377659","42618"
"at:44:48331:0:2","Großtraberg Ortsmitte","48.5143622886963","14.200406316587","42618"
"at:44:48332:0:1","Andorf Landwirtschaftschule","48.3726622291822","13.5726276633455","45518"
"at:44:48332:0:2","Andorf Landwirtschaftschule","48.372709968001","13.5726366464983","45518"
"at:44:48334:0:1","Traun OÖ Am Nordsaum/Gferetfeldstraße","48.232864535463","14.2453580134106","42512"
"at:44:48334:0:2","Traun OÖ Am Nordsaum/Gferetfeldstraße","48.2331338021935","14.2461036150965","42512"
"at:44:48337:0:1","Münzkirchen Eisenbirn","48.4725947606282","13.5627641615245","45717"
"at:44:48337:0:2","Münzkirchen Eisenbirn","48.4728508522681","13.5625036500921","45717"
"at:44:48338:0:1","Rainbach im Innkreis Abzw Sumetsrad","48.4594906728671","13.559943451532","45610"
"at:44:48338:0:2","Rainbach im Innkreis Abzw Sumetsrad","48.4591749417423","13.5598626031564","45610"
"at:44:48339:0:1","Rainbach im Innkreis Abzw Sinzing","48.4470446140928","13.5692769473353","45610"
"at:44:48339:0:2","Rainbach im Innkreis Abzw Sinzing","48.44755705394","13.5689805032915","45610"
"at:44:48340:0:1","Pattigham Hof","48.1676663114851","13.4844220855855","46401"
"at:44:48340:0:2","Pattigham Hof","48.167828077444","13.4846466644066","46401"
"at:44:48341:0:1","Pattigham Ortsmitte","48.1540881352165","13.4846376812537","46401"
"at:44:48341:0:2","Pattigham Ortsmitte","48.1541960077947","13.4847544622407","46401"
"at:44:48343:0:1","Pramet im Innkreis Ortsmitte","48.1427422696895","13.4874314417877","46401"
"at:44:48344:0:1","Pramet im Innkreis Schildorner Straße","48.1446963587573","13.4821044321522","46401"
"at:44:48344:0:2","Pramet im Innkreis Schildorner Straße","48.1446484065417","13.4820684995408","46401"
"at:44:48345:0:1","Diersbach Denk","48.4244146449698","13.5704806898161","45519"
"at:44:48345:0:2","Diersbach Denk","48.4234727527964","13.570372891982","45519"
"at:44:48346:0:1","Diersbach Mörstalling","48.4139216958151","13.6103838547423","45515"
"at:44:48346:0:2","Diersbach Mörstalling","48.4139097707772","13.6098089329604","45515"
"at:44:48347:0:1","Diersbach Hartwagen","48.412234275155","13.600367639323","45519"
"at:44:48347:0:2","Diersbach Hartwagen","48.4119898032067","13.6003317067116","45519"
"at:44:48348:0:1","Schärding Wernsteiner Straße","48.4710224487434","13.4399464958626","45600"
"at:44:48348:0:2","Schärding Wernsteiner Straße","48.4709033322214","13.4399015800984","45600"
"at:44:48350:0:1","Schildorn Aigen","48.1452058482813","13.4738938304542","46411"
"at:44:48350:0:2","Schildorn Aigen","48.1449720831276","13.4743429880963","46411"
"at:44:48351:0:1","Schildorn Ortsmitte","48.1459970455169","13.4648657618475","46411"
"at:44:48351:0:2","Schildorn Ortsmitte","48.145889155703","13.4643627052883","46411"
"at:44:48352:0:1","Waldzell Hauptschule","48.1380125867143","13.4231659663529","46411"
"at:44:48352:0:2","Waldzell Hauptschule","48.1381804409695","13.4228605391562","46411"
"at:44:48353:0:1","Waldzell Hofmark","48.1363879689549","13.4266693959614","46411"
"at:44:48353:0:2","Waldzell Hofmark","48.1363699839688","13.4268131264069","46411"
"at:44:48354:0:1","Waldzell Höschmühl","48.1244385550189","13.4154135054499","46411"
"at:44:48354:0:2","Waldzell Höschmühl","48.1242646594302","13.4154224886027","46411"
"at:44:48355:0:1","Waldzell Hartlberg","48.1152152800795","13.4143894260258","46411"
"at:44:48355:0:2","Waldzell Hartlberg","48.1150473507536","13.414605021694","46411"
"at:44:48357:0:1","Lohnsburg am Kobernaußerwald Ortsmitte","48.1443846685552","13.4068795102495","46411"
"at:44:48357:0:2","Lohnsburg am Kobernaußerwald Ortsmitte","48.1442887634969","13.4069873080836","46411"
"at:44:48358:0:2","Waldzell Besendorf","48.1287018109853","13.3933508820688","46411"
"at:44:48358:0:3","Waldzell Besendorf","48.1294932625967","13.3942132647417","46411"
"at:44:48359:0:1","Waldzell Schratteneck","48.1001294387303","13.4137965379382","46410"
"at:44:48360:0:1","Rainbach im Innkreis Wienering","48.4499225522529","13.510733740261","45611"
"at:44:48360:0:2","Rainbach im Innkreis Wienering","48.4495948449561","13.5095030483216","45611"
"at:44:48361:0:1","Wolfsedt b.Taufkirchen","48.4417888279078","13.4944113515463","45611"
"at:44:48361:0:2","Wolfsedt b.Taufkirchen","48.4411631028489","13.4933872721223","45611"
"at:44:48362:0:1","Esternberg Schulen","48.5444105130945","13.5718820616596","45718"
"at:44:48363:0:1","Kürnstein Wieser Höhe","48.3044455249908","14.7105954991208","40523"
"at:44:48363:0:2","Kürnstein Wieser Höhe","48.3045172290868","14.710586515968","40523"
"at:44:48364:0:1","Taufkirchen/Pram Eggenberg","48.4453284988127","13.5045982468697","45611"
"at:44:48364:0:2","Taufkirchen/Pram Eggenberg","48.4452033631386","13.5030172119694","45611"
"at:44:48366:0:1","Steyr Altstadt-Garage-Steg","48.0388108078675","14.4216883205549","41200"
"at:44:48367:0:1","Oberndorf b.Schwanenstadt Gewerbestraße","48.0538726043922","13.7590280848262","44216"
"at:44:48370:0:1","Feitzing b.Pramet","48.1171644195986","13.4874494080934","45320"
"at:44:48370:0:2","Feitzing b.Pramet","48.1170684636912","13.4875212733162","45320"
"at:44:48371:0:1","Frankenburg am Hausruck Hintersteining","48.0968117592541","13.4864163455165","45320"
"at:44:48371:0:2","Frankenburg am Hausruck Hintersteining","48.0967517630794","13.4865151601978","45320"
"at:44:48374:0:1","Wels Sittestraße","48.1935064449881","14.0032261116953","43500"
"at:44:48376:0:1","Wels Primelstraße/Sportanlage","48.1577077356333","13.9815317975808","43500"
"at:44:48377:0:1","Wels Waidhausenstraße","48.1466443796381","13.9764563162248","43500"
"at:44:48378:0:1","Wels Fernreitherstraße/Feuerwehr","48.1645087774479","13.9859784582378","43500"
"at:44:48379:0:1","Wels Kaiser-Josef-Platz (Rainerstraße)","48.1596732394708","14.0237256664817","43500"
"at:44:48380:0:1","Frankenburg am Hausruck Dorf","48.0819605703539","13.4837483491223","45319"
"at:44:48380:0:2","Frankenburg am Hausruck Dorf","48.0823746616146","13.4835776692183","45319"
"at:44:48381:0:1","Frankenburg am Hausruck Grünbergsiedlung","48.0773153182294","13.489865876208","45319"
"at:44:48381:0:2","Frankenburg am Hausruck Grünbergsiedlung","48.0772372936173","13.4901353707933","45319"
"at:44:48382:0:1","Frankenburg am Hausruck Ortsmitte","48.0679875377863","13.4933872721223","45319"
"at:44:48384:0:1","Frankenburg am Hausruck Frein","48.0662886673273","13.4827691854625","45319"
"at:44:48384:0:2","Frankenburg am Hausruck Frein","48.0669129937305","13.4822751120562","45319"
"at:44:48385:0:1","Frankenburg am Hausruck Lessigen","48.0507380958296","13.4841525910002","45319"
"at:44:48385:0:2","Frankenburg am Hausruck Lessigen","48.0513626108399","13.4828859664495","45319"
"at:44:48386:0:1","Frankenburg am Hausruck Schule","48.0672251540922","13.4877099195259","45319"
"at:44:48386:0:2","Frankenburg am Hausruck Schule","48.0675733307237","13.4878446668185","45319"
"at:44:48390:0:1","Neuhofen im Innkreis Kohlhof","48.1787431050575","13.4438811168076","46412"
"at:44:48390:0:2","Neuhofen im Innkreis Kohlhof","48.1784855323832","13.4441236619343","46412"
"at:44:48391:0:1","Neuhofen im Innkreis Abzw Otzling","48.1687687064287","13.4425875427982","46412"
"at:44:48391:0:2","Neuhofen im Innkreis Abzw Otzling","48.1685410398493","13.442659408021","46412"
"at:44:48392:0:1","Lohnsburg am Kobernaußerwald Häuperlwirt","48.1542319652703","13.4253578556464","46411"
"at:44:48392:0:2","Lohnsburg am Kobernaußerwald Häuperlwirt","48.1541660432124","13.4254117545635","46411"
"at:44:48393:0:1","Lohnsburg am Kobernaußerwald Kramling","48.1500667234203","13.4179557377043","46411"
"at:44:48393:0:2","Lohnsburg am Kobernaußerwald Kramling","48.149353504224","13.4178928556344","46411"
"at:44:48394:0:1","Gutau Schulen","48.4156388720683","14.610864536264","40691"
"at:44:48394:0:2","Gutau Schulen","48.4158296658498","14.6110711487794","40691"
"at:44:48395:0:1","Traun OÖ Schulstraße/Linzerstraße","48.223499155392","14.2382792889707","42512"
"at:44:48395:0:2","Traun OÖ Schulstraße/Linzerstraße","48.2234153678998","14.23786606394","42512"
"at:44:48396:0:1","Reindlmühl Tennisplatz","47.9042969564051","13.7099710871536","44112"
"at:44:48396:0:2","Reindlmühl Tennisplatz","47.9041885594834","13.7098992219309","44112"
"at:44:48397:0:1","Teichstätt Bahnhst (Westseite)","48.0196769385337","13.2128434088527","46420"
"at:44:48397:0:2","Teichstätt Bahnhst (Westseite)","48.019508697193","13.2128434088527","46420"
"at:44:48398:0:1","Ulrichsberg OÖ Moldaustraße","48.6758153798354","13.9087772427098","43713"
"at:44:48398:0:2","Ulrichsberg OÖ Moldaustraße","48.675892492448","13.9089838552252","43713"
"at:44:48398:0:3","Ulrichsberg OÖ Moldaustraße","48.676005195285","13.9087862258627","43713"
"at:44:48400:0:1","Kobernaußen","48.1238628984051","13.3755283068294","46415"
"at:44:48400:0:2","Kobernaußen","48.1237069902952","13.3749174524361","46415"
"at:44:48401:0:1","Stelzen am Kobernaußer Wald","48.1137338845918","13.3673536377428","46415"
"at:44:48401:0:2","Stelzen am Kobernaußer Wald","48.1133500342596","13.3670032947819","46415"
"at:44:48402:0:1","Schlag am Kobernaußer Wald","48.1142976595686","13.3549299373617","46415"
"at:44:48402:0:2","Schlag am Kobernaußer Wald","48.1141777079639","13.3549568868202","46415"
"at:44:48403:0:1","Warmanstadl","48.1199770475141","13.342084028797","46415"
"at:44:48403:0:2","Warmanstadl","48.1203248671332","13.34196724781","46415"
"at:44:48404:0:1","Arnberg am Kobernaußer Walde","48.1253559944127","13.3394339987084","46415"
"at:44:48404:0:2","Arnberg am Kobernaußer Walde","48.1254459385692","13.3395777291539","46415"
"at:44:48405:0:1","Niederwaldkirchen Alte Straße","48.4538548748603","14.0790439216855","43615"
"at:44:48405:0:2","Niederwaldkirchen Alte Straße","48.4537416758909","14.0793762983407","43615"
"at:44:48406:0:1","Thening Niederfeld B133","48.248700993262","14.1735556727409","42516"
"at:44:48406:0:2","Thening Niederfeld B133","48.248665102037","14.1734658412125","42516"
"at:44:48407:0:1","Marchtrenk Ortsmitte/Weißkirchner Straße","48.1898055283589","14.1112485246257","42522"
"at:44:48407:0:2","Marchtrenk Ortsmitte/Weißkirchner Straße","48.189799539604","14.1111137773331","42522"
"at:44:48408:0:1","Kleinzell im Mühlkreis Sturm/P+R","48.45834688286","14.0299420082487","43620"
"at:44:48409:0:1","Laakirchen Lindach Volksschule","47.9993938928857","13.8508448900289","44214"
"at:44:48411:0:2","Steyr Gußwerkstraße","48.051272537027","14.4552853121857","41200"
"at:44:48412:0:1","Mörschwang Schalchham","48.3149670238147","13.3591250697391","46513"
"at:44:48412:0:2","Mörschwang Schalchham","48.3146623431075","13.3593226991016","46513"
"at:44:48413:0:1","Zell/Pram Erledt","48.3183363126736","13.6309103589873","45513"
"at:44:48414:0:1","Linz/Donau voestalpine/Sozialgebäude 13","48.2763955247587","14.3393846742124","42500"
"at:44:48414:0:2","Linz/Donau voestalpine/Sozialgebäude 13","48.2763357384374","14.3394026405181","42500"
"at:44:48415:0:1","Peuerbach Hauptstraße","48.3447930250242","13.7710924590936","45500"
"at:44:48415:0:2","Peuerbach Hauptstraße","48.3445780822309","13.7711643243164","45500"
"at:44:48417:0:1","St.Ulrich b.Steyr B115/Betriebspark","48.0164442052687","14.4141694216258","41200"
"at:44:48417:0:2","St.Ulrich b.Steyr B115/Betriebspark","48.0163901243639","14.4142772194599","41200"
"at:44:48418:0:1","Wels Neinergutstraße","48.1678879906326","13.9913593667904","43500"
"at:44:48419:0:1","Bergheim b.Feldkirchen Ort","48.3592219719898","14.0503337652011","43618"
"at:44:48420:0:1","Hocheck b.Pöndorf Nord","48.0455795524222","13.3488483428873","46413"
"at:44:48420:0:2","Hocheck b.Pöndorf Nord","48.0455795524222","13.3490998711669","46413"
"at:44:48430:0:1","Hocheck b.Pöndorf Schöntal","48.0368947373014","13.3367480360086","46413"
"at:44:48430:0:2","Hocheck b.Pöndorf Schöntal","48.0368226580211","13.3369456653711","46413"
"at:44:48431:0:1","Hocheck b.Pöndorf Süd","48.0302329845127","13.3256448590953","46417"
"at:44:48431:0:2","Hocheck b.Pöndorf Süd","48.0301188441835","13.3257526569294","46417"
"at:44:48432:0:1","Schneegattern Höcken","48.0266704855834","13.3169491671438","46417"
"at:44:48432:0:2","Schneegattern Höcken","48.0266104076048","13.3167784872398","46417"
"at:44:48433:0:1","Schneegattern Ortsmitte","48.0242192471973","13.2940241610899","46417"
"at:44:48433:0:2","Schneegattern Ortsmitte","48.0246338030558","13.2953446845577","46417"
"at:44:48434:0:1","Schneegattern Abzw Kobernaußerwaldstraße","48.0239008179695","13.2874574763621","46417"
"at:44:48434:0:2","Schneegattern Abzw Kobernaußerwaldstraße","48.0238707773748","13.28786171824","46417"
"at:44:48440:0:1","Doppelhub Gh zur Alm","48.1829599248126","13.4311250397713","46412"
"at:44:48440:0:2","Doppelhub Gh zur Alm","48.1830377889611","13.4316730120947","46412"
"at:44:48441:0:1","Käfermühl Landesstraße","48.1799950096253","13.4136258580342","46412"
"at:44:48441:0:2","Käfermühl Landesstraße","48.1804442502222","13.4151260445589","46412"
"at:44:48442:0:1","Riegerting","48.1777307770951","13.4047864356372","46412"
"at:44:48442:0:2","Riegerting","48.1778865211596","13.4053523742663","46412"
"at:44:48443:0:1","Mettmach Berstenham","48.1724711420828","13.3852840108163","46416"
"at:44:48443:0:2","Mettmach Berstenham","48.1724232158209","13.3853109602748","46416"
"at:44:48450:0:1","Mettmach Scherwolling","48.1704042813527","13.3782412189878","46416"
"at:44:48450:0:2","Mettmach Scherwolling","48.170494146595","13.3787173260885","46416"
"at:44:48451:0:1","Mettmach Nösting","48.165197819483","13.3626374825005","46416"
"at:44:48451:0:2","Mettmach Nösting","48.1653056687029","13.3630866401426","46416"
"at:44:48452:0:1","Mettmach Rieder Straße/Abzw Kleinreith","48.166545918432","13.3506629397615","46416"
"at:44:48452:0:2","Mettmach Rieder Straße/Abzw Kleinreith","48.166402122899","13.3506449734558","46416"
"at:44:48453:0:1","Mettmach Gemeindeamt","48.1728725227674","13.3451113513049","46490"
"at:44:48454:0:1","Mettmach Mitterdorf","48.1654914084944","13.3480757917429","46419"
"at:44:48454:0:2","Mettmach Mitterdorf","48.1654374841081","13.3482285053412","46419"
"at:44:48455:0:1","Mettmach Oberdorf","48.1598410228953","13.3472942574456","46419"
"at:44:48455:0:2","Mettmach Oberdorf","48.1598410228953","13.3474649373496","46419"
"at:44:48456:0:1","Mettmach Großweiffendorf","48.1512114494751","13.3453538964316","46419"
"at:44:48456:0:2","Mettmach Großweiffendorf","48.151115557173","13.3457940709209","46419"
"at:44:48460:0:1","Wildenau Hinterholz","48.1973567913486","13.3167156051699","46402"
"at:44:48460:0:2","Wildenau Hinterholz","48.1973208641041","13.3168413693097","46402"
"at:44:48462:0:1","Aspach im Innkreis Höhnharter Straße","48.1842416734355","13.2981743777031","46402"
"at:44:48462:0:2","Aspach im Innkreis Höhnharter Straße","48.1840799592546","13.2980845461747","46402"
"at:44:48463:0:1","Höhnhart Haging","48.1729983280069","13.2770370190648","46419"
"at:44:48463:0:2","Höhnhart Haging","48.1724771328624","13.2763183668374","46419"
"at:44:48472:0:1","Höhnhart Feichta","48.1526558055995","13.2669579215756","46419"
"at:44:48472:0:2","Höhnhart Feichta","48.152080465293","13.2673441971478","46419"
"at:44:48483:0:1","Altenhof am Hausruck Das Dorf","48.1302007620452","13.6837492640065","43324"
"at:44:48483:0:2","Altenhof am Hausruck Das Dorf","48.130926238646","13.6840726575089","43324"
"at:44:48484:0:1","Altenhof am Hausruck Kirche","48.1367236875398","13.687198794698","43324"
"at:44:48484:0:2","Altenhof am Hausruck Kirche","48.1364838887746","13.6871359126281","43324"
"at:44:48485:0:1","Oberaffnang Abzw Altenhof","48.1436533879592","13.6905854433196","43324"
"at:44:48485:0:2","Oberaffnang Abzw Altenhof","48.1437732707381","13.6907112074594","43324"
"at:44:48486:0:1","Gröming am Hausruck Landesstraße","48.1477951756945","13.6821951785648","43324"
"at:44:48486:0:2","Gröming am Hausruck Landesstraße","48.1477052706818","13.682186195412","43324"
"at:44:48487:0:1","Unteraffnang","48.1447862690408","13.7025869355172","43324"
"at:44:48487:0:2","Unteraffnang","48.143965082602","13.7031528741462","43324"
"at:44:48488:0:1","Gaspoltshofen Bezirksaltenheim","48.1419630109703","13.7326894806922","43321"
"at:44:48488:0:2","Gaspoltshofen Bezirksaltenheim","48.1418970731512","13.7326625312337","43321"
"at:44:48490:0:1","Gaspoltshofen Watzing","48.1600807125498","13.7445562255971","43322"
"at:44:48490:0:2","Gaspoltshofen Watzing","48.1598410228953","13.74450232668","43322"
"at:44:48500:0:21","Schärding Bahnhof","48.4637022191127","13.4421922840732","45600"
"at:44:48504:0:1","Schärding Linzer Straße","48.453533150813","13.4355357678169","45600"
"at:44:48505:0:1","Schärding Schulzentrum","48.4539621157563","13.4402249736007","45600"
"at:44:48507:0:1","Schärding Kainzbauernweg","48.4689021328424","13.4390032648141","45600"
"at:44:48508:0:1","Schärding Busterminal (Tummelplatzstraße)","48.4574473215733","13.433137266008","45600"
"at:44:48508:0:2","Schärding Busterminal (Tummelplatzstraße)","48.4576022140567","13.433137266008","45600"
"at:44:48508:0:3","Schärding Busterminal (Tummelplatzstraße)","48.4576141288436","13.4329935355625","45600"
"at:44:48508:0:4","Schärding Busterminal (Tummelplatzstraße)","48.457769020818","13.4329126871869","45600"
"at:44:48508:0:5","Schärding Busterminal (Tummelplatzstraße)","48.4576856175059","13.4330743839381","45600"
"at:44:48509:0:1","Schärding Herbert-Wöhl-Straße","48.4461210175892","13.4434319591654","45600"
"at:44:48509:0:2","Schärding Herbert-Wöhl-Straße","48.4456681512312","13.443512807541","45600"
"at:44:48511:0:1","Kreuzberg b.Schärding Reiterstraße","48.474732788389","13.45109458854","45600"
"at:44:48511:0:2","Kreuzberg b.Schärding Reiterstraße","48.4751437081936","13.4513012010554","45600"
"at:44:48512:0:1","Wernstein/Inn Abzw Sachsenberg","48.4857311895687","13.4615689447543","45721"
"at:44:48512:0:2","Wernstein/Inn Abzw Sachsenberg","48.4851893642563","13.4607424946928","45721"
"at:44:48513:0:1","Haraberg b.Brunnenthal","48.4657631879452","13.4480043839622","45600"
"at:44:48513:0:2","Haraberg b.Brunnenthal","48.4662575697568","13.4487859182595","45600"
"at:44:48514:0:1","Brunnenthal OÖ B136/Abzw Ort","48.4674369189686","13.4590895945698","45611"
